rank,search_mode,x,y,z,p_abs,local_p_ratio,local_p_ref,local_p_sample_count,U,grad_norm,well_depth,lambda_min_conf
43,full_grid,0.011386139,0.006930693,0.004760891,3.299529823e+03,1.269338396e-01,2.599409136e+04,5898,-9.506762535e-07,6.248423401e-05,2.036695282e-09,6.420207260e-02
44,full_grid,-0.006930693,0.011386139,0.004760891,3.299529823e+03,1.269338396e-01,2.599409136e+04,5898,-9.506762535e-07,6.248423401e-05,2.036695282e-09,6.420207260e-02
45,full_grid,0.006930693,0.011386139,0.004760891,3.299529823e+03,1.269338396e-01,2.599409136e+04,5898,-9.506762535e-07,6.248423401e-05,2.036695282e-09,6.420207260e-02
46,full_grid,0.006930693,-0.011386139,0.004760891,3.299529823e+03,1.269338396e-01,2.599409136e+04,5898,-9.506762535e-07,6.248423401e-05,2.036695282e-09,6.420207260e-02
47,full_grid,-0.011386139,0.006930693,0.004760891,3.299529823e+03,1.269338396e-01,2.599409136e+04,5898,-9.506762535e-07,6.248423401e-05,2.036695282e-09,6.420207260e-02
48,full_grid,-0.006930693,-0.011386139,0.004760891,3.299529823e+03,1.269338396e-01,2.599409136e+04,5898,-9.506762535e-07,6.248423401e-05,2.036695282e-09,6.420207260e-02
49,full_grid,-0.011386139,-0.006930693,0.004760891,3.299529823e+03,1.269338396e-01,2.599409136e+04,5898,-9.506762535e-07,6.248423401e-05,2.036695282e-09,6.420207260e-02
50,full_grid,0.012376238,0.000000000,0.037466832,1.877261653e+03,1.138312736e-01,1.649161600e+04,6353,-7.242686350e-07,8.052523768e-05,2.734324755e-08,5.578569364e-02
51,full_grid,-0.012376238,0.000000000,0.037466832,1.877261653e+03,1.138312736e-01,1.649161600e+04,6353,-7.242686350e-07,8.052523768e-05,2.734324755e-08,5.578569364e-02
52,full_grid,0.000000000,-0.012376238,0.037466832,1.877261653e+03,1.138312736e-01,1.649161600e+04,6353,-7.242686350e-07,8.052523768e-05,2.734324755e-08,5.578569364e-02
53,full_grid,0.000000000,0.012376238,0.037466832,1.877261653e+03,1.138312736e-01,1.649161600e+04,6353,-7.242686350e-07,8.052523768e-05,2.734324755e-08,5.578569364e-02
54,full_grid,0.000000000,0.012376238,0.042351485,1.110662664e+03,6.626799895e-02,1.676016601e+04,5761,-7.301854112e-07,1.081111700e-04,2.695732648e-08,5.499833749e-02
55,full_grid,0.012376238,0.000000000,0.042351485,1.110662664e+03,6.626799895e-02,1.676016601e+04,5761,-7.301854112e-07,1.081111700e-04,2.695732648e-08,5.499833749e-02
56,full_grid,-0.012376238,0.000000000,0.042351485,1.110662664e+03,6.626799895e-02,1.676016601e+04,5761,-7.301854112e-07,1.081111700e-04,2.695732648e-08,5.499833749e-02
57,full_grid,0.000000000,-0.012376238,0.042351485,1.110662664e+03,6.626799895e-02,1.676016601e+04,5761,-7.301854112e-07,1.081111700e-04,2.695732648e-08,5.499833749e-02
58,full_grid,-0.003465347,0.003465347,0.015592079,6.638086956e+03,2.308940335e-01,2.874949541e+04,6353,-2.030948020e-06,5.466095043e-05,1.500699464e-08,5.196849711e-02
59,full_grid,0.003465347,-0.003465347,0.015592079,6.638086956e+03,2.308940335e-01,2.874949541e+04,6353,-2.030948020e-06,5.466095043e-05,1.500699464e-08,5.196849711e-02
60,full_grid,0.003465347,0.003465347,0.015592079,6.638086956e+03,2.308940335e-01,2.874949541e+04,6353,-2.030948020e-06,5.466095043e-05,1.500699464e-08,5.196849711e-02
61,full_grid,-0.003465347,-0.003465347,0.015592079,6.638086956e+03,2.308940335e-01,2.874949541e+04,6353,-2.030948020e-06,5.466095043e-05,1.500699464e-08,5.196849711e-02
62,full_grid,-0.011386139,0.000000000,0.032157426,4.240799845e+03,2.374028177e-01,1.786330881e+04,6353,-7.370618053e-07,9.499819313e-05,2.468500759e-08,5.036235249e-02
63,full_grid,0.011386139,0.000000000,0.032157426,4.240799845e+03,2.374028177e-01,1.786330881e+04,6353,-7.370618053e-07,9.499819313e-05,2.468500759e-08,5.036235249e-02
64,full_grid,0.000000000,-0.011386139,0.032157426,4.240799845e+03,2.374028177e-01,1.786330881e+04,6353,-7.370618053e-07,9.499819313e-05,2.468500759e-08,5.036235249e-02
65,full_grid,0.000000000,0.011386139,0.032157426,4.240799845e+03,2.374028177e-01,1.786330881e+04,6353,-7.370618053e-07,9.499819313e-05,2.468500759e-08,5.036235249e-02
66,full_grid,-0.002970297,-0.002970297,0.020051980,7.250234462e+03,2.099962372e-01,3.452554464e+04,6353,-2.921084851e-06,3.311241719e-04,2.099605527e-08,3.730615146e-02
67,full_grid,-0.002970297,0.002970297,0.020051980,7.250234462e+03,2.099962372e-01,3.452554464e+04,6353,-2.921084851e-06,3.311241719e-04,2.099605527e-08,3.730615146e-02
68,full_grid,0.002970297,-0.002970297,0.020051980,7.250234462e+03,2.099962372e-01,3.452554464e+04,6353,-2.921084851e-06,3.311241719e-04,2.099605527e-08,3.730615146e-02
69,full_grid,0.002970297,0.002970297,0.020051980,7.250234462e+03,2.099962372e-01,3.452554464e+04,6353,-2.921084851e-06,3.311241719e-04,2.099605527e-08,3.730615146e-02
70,full_grid,0.000000000,-0.039108911,0.037466832,5.877792290e+03,1.996433661e-01,2.944146057e+04,6353,-1.865921614e-06,1.134028850e-04,1.861860698e-08,3.557853365e-02
71,full_grid,-0.039108911,0.000000000,0.037466832,5.877792290e+03,1.996433661e-01,2.944146057e+04,6353,-1.865921614e-06,1.134028850e-04,1.861860698e-08,3.557853365e-02
72,full_grid,0.039108911,0.000000000,0.037466832,5.877792290e+03,1.996433661e-01,2.944146057e+04,6353,-1.865921614e-06,1.134028850e-04,1.861860698e-08,3.557853365e-02
73,full_grid,0.000000000,0.039108911,0.037466832,5.877792290e+03,1.996433661e-01,2.944146057e+04,6353,-1.865921614e-06,1.134028850e-04,1.861860698e-08,3.557853365e-02
74,full_grid,0.039108911,0.000000000,0.042563861,2.647352053e+03,8.781294779e-02,3.014762765e+04,5616,-2.055278984e-06,2.282134793e-04,1.370753268e-08,3.442316721e-02
75,full_grid,0.000000000,0.039108911,0.042563861,2.647352053e+03,8.781294779e-02,3.014762765e+04,5616,-2.055278984e-06,2.282134793e-04,1.370753268e-08,3.442316721e-02
76,full_grid,0.000000000,-0.039108911,0.042563861,2.647352053e+03,8.781294779e-02,3.014762765e+04,5616,-2.055278984e-06,2.282134793e-04,1.370753268e-08,3.442316721e-02
77,full_grid,-0.039108911,0.000000000,0.042563861,2.647352053e+03,8.781294779e-02,3.014762765e+04,5616,-2.055278984e-06,2.282134793e-04,1.370753268e-08,3.442316721e-02
78,full_grid,-0.013366337,0.018316832,0.010070297,5.361985649e+03,2.315496375e-01,2.315695981e+04,6353,-5.464904638e-07,2.238550059e-05,6.414067254e-10,3.319776578e-02
79,full_grid,0.013366337,-0.018316832,0.010070297,5.361985649e+03,2.315496375e-01,2.315695981e+04,6353,-5.464904638e-07,2.238550059e-05,6.414067254e-10,3.319776578e-02
80,full_grid,0.018316832,0.013366337,0.010070297,5.361985649e+03,2.315496375e-01,2.315695981e+04,6353,-5.464904638e-07,2.238550059e-05,6.414067254e-10,3.319776578e-02
81,full_grid,-0.013366337,-0.018316832,0.010070297,5.361985649e+03,2.315496375e-01,2.315695981e+04,6353,-5.464904638e-07,2.238550059e-05,6.414067254e-10,3.319776578e-02
82,full_grid,-0.018316832,0.013366337,0.010070297,5.361985649e+03,2.315496375e-01,2.315695981e+04,6353,-5.464904638e-07,2.238550059e-05,6.414067254e-10,3.319776578e-02
83,full_grid,0.013366337,0.018316832,0.010070297,5.361985649e+03,2.315496375e-01,2.315695981e+04,6353,-5.464904638e-07,2.238550059e-05,6.414067254e-10,3.319776578e-02
84,full_grid,0.018316832,-0.013366337,0.010070297,5.361985649e+03,2.315496375e-01,2.315695981e+04,6353,-5.464904638e-07,2.238550059e-05,6.414067254e-10,3.319776578e-02
85,full_grid,-0.018316832,-0.013366337,0.010070297,5.361985649e+03,2.315496375e-01,2.315695981e+04,6353,-5.464904638e-07,2.238550059e-05,6.414067254e-10,3.319776578e-02
86,full_grid,0.000000000,-0.022772277,0.042563861,6.689931451e+02,5.969008512e-02,1.120777670e+04,5616,-3.752753655e-07,3.207657119e-05,1.375080891e-08,3.138285794e-02
87,full_grid,-0.022772277,0.000000000,0.042563861,6.689931451e+02,5.969008512e-02,1.120777670e+04,5616,-3.752753655e-07,3.207657119e-05,1.375080891e-08,3.138285794e-02
88,full_grid,0.022772277,0.000000000,0.042563861,6.689931451e+02,5.969008512e-02,1.120777670e+04,5616,-3.752753655e-07,3.207657119e-05,1.375080891e-08,3.138285794e-02
89,full_grid,0.000000000,0.022772277,0.042563861,6.689931451e+02,5.969008512e-02,1.120777670e+04,5616,-3.752753655e-07,3.207657119e-05,1.375080891e-08,3.138285794e-02
90,full_grid,-0.034158416,0.000000000,0.009645545,3.036334438e+03,2.377349131e-01,1.277193323e+04,6353,-2.798290139e-07,3.534262014e-05,8.637554967e-09,1.863598133e-02
91,full_grid,0.034158416,0.000000000,0.009645545,3.036334438e+03,2.377349131e-01,1.277193323e+04,6353,-2.798290139e-07,3.534262014e-05,8.637554967e-09,1.863598133e-02
92,full_grid,0.000000000,-0.034158416,0.009645545,3.036334438e+03,2.377349131e-01,1.277193323e+04,6353,-2.798290139e-07,3.534262014e-05,8.637554967e-09,1.863598133e-02
93,full_grid,0.000000000,0.034158416,0.009645545,3.036334438e+03,2.377349131e-01,1.277193323e+04,6353,-2.798290139e-07,3.534262014e-05,8.637554967e-09,1.863598133e-02
94,full_grid,0.013861386,0.000000000,0.018990099,1.212812282e+03,7.185953861e-02,1.687754062e+04,6353,-7.783363388e-07,5.569601743e-05,7.545973284e-09,1.539529469e-02
95,full_grid,0.000000000,0.013861386,0.018990099,1.212812282e+03,7.185953861e-02,1.687754062e+04,6353,-7.783363388e-07,5.569601743e-05,7.545973284e-09,1.539529469e-02
96,full_grid,0.000000000,-0.013861386,0.018990099,1.212812282e+03,7.185953861e-02,1.687754062e+04,6353,-7.783363388e-07,5.569601743e-05,7.545973284e-09,1.539529469e-02
97,full_grid,-0.013861386,0.000000000,0.018990099,1.212812282e+03,7.185953861e-02,1.687754062e+04,6353,-7.783363388e-07,5.569601743e-05,7.545973284e-09,1.539529469e-02
98,full_grid,0.012871287,-0.001485149,0.014105446,3.604300081e+03,1.717856848e-01,2.098137622e+04,6353,-9.590859723e-07,5.644137249e-05,-4.458767892e-09,1.437002753e-02
99,full_grid,-0.001485149,0.012871287,0.014105446,3.604300081e+03,1.717856848e-01,2.098137622e+04,6353,-9.590859723e-07,5.644137249e-05,-4.458767892e-09,1.437002753e-02
100,full_grid,0.001485149,0.012871287,0.014105446,3.604300081e+03,1.717856848e-01,2.098137622e+04,6353,-9.590859723e-07,5.644137249e-05,-4.458767892e-09,1.437002753e-02
101,full_grid,0.012871287,0.001485149,0.014105446,3.604300081e+03,1.717856848e-01,2.098137622e+04,6353,-9.590859723e-07,5.644137249e-05,-4.458767892e-09,1.437002753e-02
102,full_grid,-0.012871287,-0.001485149,0.014105446,3.604300081e+03,1.717856848e-01,2.098137622e+04,6353,-9.590859723e-07,5.644137249e-05,-4.458767892e-09,1.437002753e-02
103,full_grid,-0.001485149,-0.012871287,0.014105446,3.604300081e+03,1.717856848e-01,2.098137622e+04,6353,-9.590859723e-07,5.644137249e-05,-4.458767892e-09,1.437002753e-02
104,full_grid,-0.012871287,0.001485149,0.014105446,3.604300081e+03,1.717856848e-01,2.098137622e+04,6353,-9.590859723e-07,5.644137249e-05,-4.458767892e-09,1.437002753e-02
105,full_grid,0.001485149,-0.012871287,0.014105446,3.604300081e+03,1.717856848e-01,2.098137622e+04,6353,-9.590859723e-07,5.644137249e-05,-4.458767892e-09,1.437002753e-02
106,full_grid,0.021782178,0.000000000,0.026423267,2.730812836e+03,2.171820847e-01,1.257384024e+04,6353,-1.739078556e-07,1.555064065e-05,6.748130895e-09,1.376753665e-02
107,full_grid,0.000000000,0.021782178,0.026423267,2.730812836e+03,2.171820847e-01,1.257384024e+04,6353,-1.739078556e-07,1.555064065e-05,6.748130895e-09,1.376753665e-02
108,full_grid,-0.021782178,0.000000000,0.026423267,2.730812836e+03,2.171820847e-01,1.257384024e+04,6353,-1.739078556e-07,1.555064065e-05,6.748130895e-09,1.376753665e-02
109,full_grid,0.000000000,-0.021782178,0.026423267,2.730812836e+03,2.171820847e-01,1.257384024e+04,6353,-1.739078556e-07,1.555064065e-05,6.748130895e-09,1.376753665e-02
110,full_grid,-0.013861386,0.000000000,0.014317822,4.392086288e+03,2.092560125e-01,2.098905659e+04,6353,-9.658386241e-07,9.256425594e-05,6.536420217e-09,1.333560453e-02
111,full_grid,0.000000000,-0.013861386,0.014317822,4.392086288e+03,2.092560125e-01,2.098905659e+04,6353,-9.658386241e-07,9.256425594e-05,6.536420217e-09,1.333560453e-02
112,full_grid,0.000000000,0.013861386,0.014317822,4.392086288e+03,2.092560125e-01,2.098905659e+04,6353,-9.658386241e-07,9.256425594e-05,6.536420217e-09,1.333560453e-02
113,full_grid,0.013861386,0.000000000,0.014317822,4.392086288e+03,2.092560125e-01,2.098905659e+04,6353,-9.658386241e-07,9.256425594e-05,6.536420217e-09,1.333560453e-02
114,full_grid,0.014356436,-0.000495050,0.023874752,1.206501682e+03,7.638499250e-02,1.579500950e+04,6353,-6.784524980e-07,3.458459334e-05,1.164670302e-21,1.011083485e-02
115,full_grid,0.014356436,0.000495050,0.023874752,1.206501682e+03,7.638499250e-02,1.579500950e+04,6353,-6.784524980e-07,3.458459334e-05,-1.164670302e-21,1.011083485e-02
116,full_grid,-0.000495050,0.014356436,0.023874752,1.206501682e+03,7.638499250e-02,1.579500950e+04,6353,-6.784524980e-07,3.458459334e-05,7.411538288e-22,1.011083485e-02
117,full_grid,0.000495050,0.014356436,0.023874752,1.206501682e+03,7.638499250e-02,1.579500950e+04,6353,-6.784524980e-07,3.458459334e-05,-7.411538288e-22,1.011083485e-02
118,full_grid,-0.000495050,-0.014356436,0.023874752,1.206501682e+03,7.638499250e-02,1.579500950e+04,6353,-6.784524980e-07,3.458459334e-05,8.470329473e-22,1.011083485e-02
119,full_grid,-0.014356436,0.000495050,0.023874752,1.206501682e+03,7.638499250e-02,1.579500950e+04,6353,-6.784524980e-07,3.458459334e-05,4.235164736e-22,1.011083485e-02
120,full_grid,-0.014356436,-0.000495050,0.023874752,1.206501682e+03,7.638499250e-02,1.579500950e+04,6353,-6.784524980e-07,3.458459334e-05,-4.235164736e-22,1.011083485e-02
121,full_grid,0.000495050,-0.014356436,0.023874752,1.206501682e+03,7.638499250e-02,1.579500950e+04,6353,-6.784524980e-07,3.458459334e-05,-8.470329473e-22,1.011083485e-02
